against_bug,against_dark,against_dragon,against_electric,against_fairy,against_fight,against_fire,against_flying,against_ghost,against_grass,against_ground,against_ice,against_normal,against_poison,against_psychic,against_rock,against_steel,against_water,attack,base_egg_steps,base_happiness,base_total,capture_rate,classfication,defense,experience_growth,height_m,hp,japanese_name,name,percentage_male,sp_attack,sp_defense,speed,type1,type2,weight_kg,generation,is_legendary
0.9975795297372061,2.0,0.5,1.0,0.5,1.0,2.0,0.5,0.9820239680426098,0.5,2.0,0.5,0.5,0.0,0.25,0.5,0.5,1.0,75,10240,35,420,3.0,Iron Claw,100,1250000,1.2,60,Metangメタング,Metang,55.155761024181935,55,80,50,17,11,202.5,3,0
1.0,2.0,0.5,1.0753968253968254,0.5,1.0,2.0,1.1957390146471372,2.0,0.5,2.0,0.5,0.5,0.0,0.25,0.5,0.5,1.0,145,10240,35,700,3.0,Iron Leg,150,1250000,1.6,80,Metagrossメタグロス,Metagross,55.155761024181935,105,110,110,17,11,550.0,3,0
1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.1957390146471372,1.0,2.0,2.0,1.0,0.5,0.5,1.0,1.0,2.0,2.0,100,20480,35,580,3.0,Rock Peak,200,1250000,1.7,80,Regirockレジロック,Regirock,55.155761024181935,50,100,50,12,0,230.0,3,1
1.0,1.0,0.9797101449275363,1.0753968253968254,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,2.0,2.0,1.0,50,20480,35,580,3.0,Iceberg,100,1250000,1.8,80,Regiceレジアイス,Regice,55.155761024181935,100,200,50,14,0,175.0,3,1
0.5,1.0,0.5,1.0,1.0513117283950617,2.0,2.0,0.5,1.0,0.5,2.0,0.5,0.5,0.0,0.5,0.5,0.5,1.0,75,20480,35,580,3.0,Iron,150,1250000,1.9,80,Registeelレジスチル,Registeel,55.155761024181935,75,150,50,17,0,205.0,3,1
2.0,2.0,2.0,0.5,1.0513117283950617,0.5,0.5,1.0,2.0,0.5,1.0,2.0,1.0,1.0,0.5,1.0,1.0,0.5,100,30720,90,700,3.0,Eon,120,1250000,1.4,80,Latiasラティアス,Latias,0.0,140,150,110,15,11,40.0,3,1
2.0,2.0,2.0,0.5,2.0,0.5,0.5,1.0,2.0,0.5,1.0,2.0,1.0,1.0,0.5,1.0,1.0,0.5,130,30720,90,700,3.0,Eon,100,1250000,2.0,80,Latiosラティオス,Latios,100.0,160,120,110,15,11,60.0,3,1
1.0,1.0,0.9797101449275363,1.0753968253968254,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,150,30720,0,770,3.0,Sea Basin,90,1250000,4.5,100,Kyogreカイオーガ,Kyogre,55.155761024181935,180,160,90,3,0,352.0,3,1
1.0,1.0,0.9797101449275363,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.5,1.0,0.5,1.0,2.0,180,30720,0,770,3.0,Continent,160,1250000,3.5,100,Groudonグラードン,Groudon,55.155761024181935,150,90,90,8,0,950.0,3,1
0.5,1.0,2.0,1.0,2.0,0.5,0.5,1.0,1.0,0.25,0.0,4.0,1.0,1.0,1.0,2.0,1.0,0.5,180,30720,0,780,45.0,Sky High,100,1250000,7.0,105,Rayquazaレックウザ,Rayquaza,55.155761024181935,180,100,115,15,3,206.5,3,1
1.0,2.0,0.5,1.0753968253968254,0.5,1.0,2.0,0.5,2.0,0.5,2.0,0.5,0.5,0.0,0.25,0.5,0.5,1.0,100,30720,100,600,3.0,Wish,100,1250000,0.3,100,Jirachiジラーチ,Jirachi,55.155761024181935,100,100,100,17,11,1.1,3,1
2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,95,30720,0,600,3.0,DNA,90,1250000,1.7,50,Deoxysデオキシス,Deoxys,55.155761024181935,95,90,180,11,0,60.8,3,1
2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,68,5120,70,318,45.0,Tiny Leaf,64,1059860,0.4,55,Naetleナエトル,Turtwig,88.1,45,55,31,1,0,10.2,4,0
2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,89,5120,70,405,45.0,Grove,85,1059860,1.1,75,Hayashigameハヤシガメ,Grotle,88.1,55,65,36,1,0,97.0,4,0
2.0,1.0,1.0,1.0753968253968254,1.0513117283950617,1.0,2.0,2.0,1.0,1.0,0.5,4.0,1.0,1.0,1.0,0.5,1.0,1.0,109,5120,70,525,45.0,Continent,105,1059860,2.2,95,Dodaitoseドダイトス,Torterra,88.1,75,85,56,1,7,310.0,4,0
0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,58,5120,70,309,45.0,Chimp,44,1059860,0.5,44,Hikozaruヒコザル,Chimchar,88.1,58,44,61,2,0,6.2,4,0
0.25,1.0568350668647846,1.0,1.0,1.0,1.0,0.5,2.0,1.0,0.5,2.0,0.5,1.0,1.0,2.0,1.0,0.5,2.0,78,5120,70,405,45.0,Playful,52,1059860,0.9,64,Moukazaruモウカザル,Monferno,88.1,78,52,81,2,10,22.0,4,0
0.25,0.5,1.0,1.0753968253968254,1.0,1.0,0.5,2.0,1.0,0.5,2.0,0.5,1.0,1.0,2.0,1.0,0.5,2.0,104,5120,70,534,45.0,Flame,71,1059860,1.2,76,Goukazaruゴウカザル,Infernape,88.1,104,71,108,2,10,55.0,4,0
1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,51,5120,70,314,45.0,Penguin,53,1059860,0.4,53,Pochamaポッチャマ,Piplup,88.1,61,56,40,3,0,5.2,4,0
1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,66,5120,70,405,45.0,Penguin,68,1059860,0.8,64,Pottaishiポッタイシ,Prinplup,88.1,81,76,50,3,0,23.0,4,0
0.5,1.0,0.9797101449275363,2.0,0.5,2.0,1.0,0.5,1.0,1.0,2.0,0.25,0.5,0.0,0.5,0.5,0.25,0.5,86,5120,70,530,45.0,Emperor,88,1059860,1.7,84,Emperteエンペルト,Empoleon,88.1,111,101,60,3,12,84.5,4,0
0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,55,3840,70,245,255.0,Starling,30,1059860,0.3,40,Mukkuruムックル,Starly,50.0,30,30,60,5,3,2.0,4,0
0.5,1.0,0.9797101449275363,2.0,1.0513117283950617,1.0,1.0,1.0,0.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,75,3840,70,340,120.0,Starling,50,1059860,0.6,55,Mukubirdムクバード,Staravia,50.0,40,40,80,5,3,15.5,4,0
0.5,1.0568350668647846,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,120,3840,70,485,45.0,Predator,70,1059860,1.2,85,Mukuhawkムクホーク,Staraptor,50.0,50,60,100,5,3,24.9,4,0
1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.9820239680426098,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,45,3840,70,250,255.0,Plump Mouse,40,1000000,0.5,59,Bippaビッパ,Bidoof,50.0,35,40,31,5,0,20.0,4,0
1.0,1.0,1.0,2.0,1.0513117283950617,2.0,0.5,1.0,0.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,85,3840,70,410,127.0,Beaver,60,1000000,1.0,79,Beadaruビーダル,Bibarel,50.0,55,60,71,5,15,31.5,4,0
1.0,1.0,1.0,1.0,1.0,0.5,1.1474700399467377,2.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,25,3840,70,194,255.0,Cricket,41,1059860,0.3,37,Korobohshiコロボーシ,Kricketot,50.0,25,41,25,4,0,2.2,4,0
0.9975795297372061,1.0,1.0,1.0,1.0,0.5,2.0,2.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,85,3840,70,384,45.0,Cricket,51,1059860,1.0,77,Korotockコロトック,Kricketune,50.0,55,51,65,4,0,25.5,4,0
1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,65,5120,70,263,235.0,Flash,34,1059860,0.5,45,Kolinkコリンク,Shinx,50.0,40,34,45,7,0,9.5,4,0
1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.1957390146471372,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,85,5120,100,363,120.0,Spark,49,1059860,0.9,60,Luxioルクシオ,Luxio,50.0,60,49,60,7,0,30.5,4,0
1.0,1.0568350668647846,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,120,5120,70,523,45.0,Gleam Eyes,79,1059860,1.4,80,Rentorarレントラー,Luxray,50.0,95,79,70,7,0,42.0,4,0
1.0,1.0,1.0,0.5,0.5,0.5,2.0,2.0,1.0,0.25,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.5,30,5120,70,280,255.0,Bud,35,1059860,0.2,40,Subomieスボミー,Budew,50.0,50,70,55,1,1,1.2,4,0
1.0,1.0,1.0,0.5,0.5,0.5,2.0,2.0,1.0,0.25,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.5,70,5120,70,515,75.0,Bouquet,65,1059860,0.9,60,Roseradeロズレイド,Roserade,50.0,125,105,90,1,1,14.5,4,0
1.0,1.0,1.0,1.0,1.0513117283950617,2.0,0.5,0.5,1.0,2.0,2.0,1.0,0.5,0.5,1.0,1.0,2.0,2.0,125,7680,70,350,45.0,Head Butt,40,600000,0.9,67,Zugaidosズガイドス,Cranidos,88.1,30,30,58,12,0,31.5,4,0
1.0,1.0,1.0,1.0,1.0,2.0,0.5,0.5,1.0,2.0,2.0,1.0,0.5,0.5,1.0,1.0,2.0,2.0,165,7680,70,495,45.0,Head Butt,60,600000,1.6,97,Rampaldラムパルド,Rampardos,88.1,65,50,58,12,0,102.5,4,0
0.5,1.0,0.5,1.0,0.5,4.0,1.0,0.25,1.0,1.0,4.0,0.5,0.25,0.0,0.5,0.5,1.0,2.0,42,7680,70,350,45.0,Shield,118,600000,0.5,30,Tatetopsタテトプス,Shieldon,88.1,42,88,30,12,12,57.0,4,0
0.5,1.0,0.5,1.0,0.5,4.0,1.0,0.25,1.0,1.0,4.0,0.5,0.25,0.0,0.5,0.5,1.0,2.0,52,7680,70,495,45.0,Shield,168,600000,1.3,60,Toridepsトリデプス,Bastiodon,88.1,47,138,30,12,12,149.5,4,0
1.0,1.0,1.0,1.0,1.0513117283950617,0.5,2.0,2.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,29,3840,70,224,120.0,Bagworm,45,1000000,0.2,40,Minomucchiミノムッチ,Burmy,50.0,29,45,36,4,0,3.4,4,0
2.0,1.0,1.0,0.5,1.0,0.5,4.0,4.0,1.0,0.25,0.25,2.0,1.0,2.0,1.0,2.0,1.0,0.5,69,3840,70,424,45.0,Bagworm,95,1000000,0.5,60,Minomadam (kusaki No Mino)ミノマダム,Wormadam,0.0,69,95,36,4,9,6.5,4,0
0.5,1.0,1.0,2.0,1.0,0.25,2.0,1.1957390146471372,1.0,0.25,0.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,94,3840,70,424,45.0,Moth,50,1000000,0.9,70,Gamaleガーメイル,Mothim,100.0,94,50,66,4,3,23.3,4,0
0.5,1.0,1.0,1.0753968253968254,1.0,0.25,2.0,2.0,1.0,0.25,0.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,30,3840,70,244,120.0,Tiny Bee,42,1059860,0.3,30,Mitsuhoneyミツハニー,Combee,88.1,30,42,70,4,3,5.5,4,0
0.5,1.0,1.0,2.0,1.0513117283950617,0.25,2.0,2.0,1.0,0.25,0.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,80,3840,70,474,45.0,Beehive,102,1059860,1.2,70,Beequenビークイン,Vespiquen,0.0,80,102,40,4,3,38.5,4,0
1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,45,2560,100,405,200.0,EleSquirrel,70,1000000,0.4,60,Pachirisuパチリス,Pachirisu,50.0,45,90,95,7,0,3.9,4,0
0.9975795297372061,1.0,1.0,2.0,1.0,1.0662450066577895,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,65,5120,70,330,190.0,Sea Weasel,35,1000000,0.7,55,Buoyselブイゼル,Buizel,50.0,60,30,85,3,0,29.5,4,0
1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,105,5120,70,495,75.0,Sea Weasel,55,1000000,1.1,85,Floazelフローゼル,Floatzel,50.0,85,50,115,3,0,33.5,4,0
2.0,1.0,0.9797101449275363,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,35,5120,70,275,190.0,Cherry,45,1000000,0.4,45,Cherinboチェリンボ,Cherubi,50.0,62,53,35,1,0,3.3,4,0
2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,60,5120,70,450,75.0,Blossom,70,1000000,0.5,70,Cherrimチェリム,Cherrim,50.0,87,78,85,1,0,9.3,4,0
1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,48,5120,70,325,190.0,Sea Slug,48,1000000,0.3,76,Karanakushiカラナクシ,Shellos,50.0,57,62,34,3,0,6.3,4,0
1.0,1.0,1.0,0.0,1.0513117283950617,1.0,0.5,1.0,1.0,4.0,1.0,1.0,1.0,0.5,1.0,0.5,0.5,1.0,83,5120,70,475,75.0,Sea Slug,68,1000000,0.9,111,Tritodonトリトドン,Gastrodon,50.0,92,82,39,3,7,29.9,4,0
1.0,1.0,0.9797101449275363,1.0,1.0513117283950617,2.0,1.0,1.1957390146471372,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100,5120,100,482,45.0,Long Tail,66,800000,1.2,75,Etebothエテボース,Ambipom,50.0,60,66,115,5,0,20.3,4,0
0.25,2.0,1.0,2.0,1.0,0.0,1.0,1.0,2.0,0.5,0.0,2.0,0.0,0.5,1.0,2.0,1.0,1.0,50,7680,70,348,125.0,Balloon,34,1640000,0.4,90,Fuwanteフワンテ,Drifloon,50.0,60,44,70,13,3,1.2,4,0
0.25,2.0,1.0,2.0,1.0,0.0,1.0,1.0,2.0,0.5,0.0,2.0,0.0,0.5,1.0,2.0,1.0,1.0,80,7680,70,498,60.0,Blimp,44,1640000,1.2,150,Fuwarideフワライド,Drifblim,50.0,90,54,80,13,3,15.0,4,0
1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,66,5120,0,350,190.0,Rabbit,44,1000000,0.4,55,Mimirolミミロル,Buneary,50.0,44,56,85,5,0,5.5,4,0
1.0,1.0,1.0,1.0,1.0513117283950617,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,136,5120,140,580,60.0,Rabbit,94,1000000,1.2,65,Mimilopミミロップ,Lopunny,50.0,54,96,135,5,0,33.3,4,0
0.5,2.0,1.0,1.0753968253968254,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,1.0,60,6400,35,495,45.0,Magical,60,800000,0.9,60,Mumargiムウマージ,Mismagius,50.0,105,105,105,13,0,4.4,4,0
0.9975795297372061,0.5,1.0,2.0,2.0,1.0,1.0,1.0,0.5,0.5,0.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,125,5120,35,505,30.0,Big Boss,52,1059860,0.9,100,Dongkarasuドンカラス,Honchkrow,50.0,105,52,71,16,3,27.3,4,0
1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,55,5120,70,310,190.0,Catty,42,800000,0.5,49,Nyarmarニャルマー,Glameow,24.6,42,37,85,5,0,3.9,4,0
0.9975795297372061,1.0,1.0,1.0753968253968254,1.0513117283950617,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,82,5120,70,452,75.0,Tiger Cat,64,800000,1.0,71,Bunyattoブニャット,Purugly,24.6,64,59,112,5,0,43.8,4,0
2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,30,6400,70,285,120.0,Bell,50,800000,0.2,45,Lisyanリーシャン,Chingling,50.0,65,50,45,11,0,0.6,4,0
1.0,0.5,0.9797101449275363,1.0,1.0,1.0,1.0,1.0,0.5,0.5,2.0,1.0,1.0,0.5,0.0,1.0,1.0,1.0,63,5120,70,329,225.0,Skunk,47,1000000,0.4,63,Skunpuuスカンプー,Stunky,50.0,41,41,74,6,4,19.2,4,0
1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,2.0,1.0,1.0,0.5,0.0,1.0,1.0,1.0,93,5120,70,479,60.0,Skunk,67,1000000,1.0,103,Skutankスカタンク,Skuntank,50.0,71,61,84,6,4,38.0,4,0
1.0,1.0568350668647846,0.5,1.0,0.5,1.0,2.0,0.5,0.9820239680426098,0.5,2.0,0.5,0.5,0.0,0.25,0.5,0.5,1.0,24,5120,70,300,255.0,Bronze,86,1000000,0.5,57,Dohmirrorドーミラー,Bronzor,55.155761024181935,24,86,23,17,11,60.5,4,0
1.0,2.0,0.9797101449275363,1.0753968253968254,0.5,1.0,2.0,0.5,2.0,0.5,2.0,0.5,0.5,0.0,0.25,0.5,0.5,1.0,89,5120,70,500,90.0,Bronze Bell,116,1000000,1.3,67,Dohtakunドータクン,Bronzong,55.155761024181935,79,116,33,17,11,187.0,4,0
1.0,1.0,1.0,1.0,1.0513117283950617,2.0,0.5,0.5,1.0,2.0,2.0,1.0,0.5,0.5,1.0,1.0,2.0,2.0,80,5120,70,290,255.0,Bonsai,95,1000000,0.5,50,Usohachiウソハチ,Bonsly,50.0,10,45,10,12,0,15.0,4,0
1.0,1.0568350668647846,0.0,1.0,1.0,0.25,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,2.0,1.0,25,6400,70,310,145.0,Mime,45,1000000,0.6,20,Maneneマネネ,Mime Jr.,50.0,70,90,60,11,8,13.0,4,0
1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5,10240,140,220,130.0,Playhouse,5,800000,0.6,100,Pinpukuピンプク,Happiny,0.0,15,65,30,5,0,24.4,4,0
0.5,1.0,1.0,1.0753968253968254,1.0,1.0662450066577895,1.1474700399467377,1.0,0.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,65,5120,35,411,30.0,Music Note,45,1059860,0.5,76,Perapペラップ,Chatot,50.0,92,42,91,5,3,1.9,4,0
1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.1957390146471372,1.0,1.0,1.0,1.0,0.0,0.5,0.0,1.0,1.0,1.0,92,7680,70,485,100.0,Forbidden,108,1000000,1.0,50,Mikarugeミカルゲ,Spiritomb,50.0,92,108,35,13,4,108.0,4,0
1.0,1.0,2.0,0.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,4.0,1.0,0.5,1.0,0.5,1.0,1.0,70,10240,70,300,45.0,Land Shark,45,1250000,0.7,58,Fukamaruフカマル,Gible,50.0,40,45,42,15,7,20.5,4,0
0.9975795297372061,1.0,2.0,0.0,2.0,1.0,0.5,1.1957390146471372,1.0,1.0,1.0,4.0,1.0,0.5,1.0,0.5,1.0,1.0,90,10240,70,410,45.0,Cave,65,1250000,1.4,68,Gabiteガバイト,Gabite,50.0,50,55,82,15,7,56.0,4,0
1.0,1.0,2.0,0.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,4.0,1.0,0.5,1.0,0.5,1.0,1.0,170,10240,70,700,45.0,Mach,115,1250000,1.9,108,Gaburiasガブリアス,Garchomp,50.0,120,95,92,15,7,95.0,4,0
1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.9820239680426098,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,85,10240,70,390,50.0,Big Eater,40,1250000,0.6,135,Gonbeゴンベ,Munchlax,88.1,40,85,5,5,0,105.0,4,0
0.5,0.5,1.0,1.0,1.0513117283950617,1.0662450066577895,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,70,6400,70,285,75.0,Emanation,40,1059860,0.7,40,Rioluリオル,Riolu,88.1,35,40,60,10,0,20.2,4,0
0.25,0.5,0.5,1.0,1.0,2.0,2.0,1.0,1.0,0.5,2.0,0.5,0.5,0.0,1.0,0.25,0.5,1.0,145,6400,70,625,45.0,Aura,88,1059860,1.2,70,Lucarioルカリオ,Lucario,88.1,140,70,112,10,12,54.0,4,0
1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.5,1.0,0.5,1.0,2.0,72,7680,70,330,140.0,Hippo,78,1250000,0.8,68,Hippopotasヒポポタス,Hippopotas,50.0,38,42,32,8,0,49.5,4,0
1.0,1.0,1.0,1.0753968253968254,1.0513117283950617,1.0,1.0,1.0,0.9820239680426098,2.0,1.0,2.0,1.0,0.5,1.0,0.5,1.0,2.0,112,7680,70,525,60.0,Heavyweight,118,1250000,2.0,108,Kabaldonカバルドン,Hippowdon,50.0,68,72,47,8,0,300.0,4,0
0.5,1.0,1.0,1.0,0.5,1.0662450066577895,2.0,2.0,1.0,0.25,1.0,1.0,1.0,0.5,2.0,2.0,1.0,1.0,50,5120,70,330,120.0,Scorpion,90,1250000,0.8,40,Scorupiスコルピ,Skorupi,50.0,30,55,65,6,18,12.0,4,0
1.0,0.5,1.0,1.0,1.0513117283950617,1.0,1.0,1.0,0.5,0.5,2.0,1.0,1.0,0.5,0.0,1.0,1.0,1.0,90,5120,70,500,45.0,Ogre Scorp,110,1250000,1.3,70,Dorapionドラピオン,Drapion,50.0,60,75,95,6,4,61.5,4,0
0.25,1.0568350668647846,1.0,1.0,1.0,0.5,1.0,2.0,1.0,0.5,2.0,1.0,1.0,0.5,4.0,0.5,1.0,1.0,61,2560,100,300,140.0,Toxic Mouth,40,1000000,0.7,48,Gureggruグレッグル,Croagunk,50.0,61,40,50,6,10,23.0,4,0
0.25,0.5,1.0,1.0,1.0,1.0662450066577895,1.0,2.0,1.0,0.5,2.0,1.0,1.0,0.5,4.0,0.5,1.0,1.0,106,5120,70,490,75.0,Toxic Mouth,65,1000000,1.3,83,Dokurogドクロッグ,Toxicroak,50.0,86,65,85,6,10,44.4,4,0
2.0,1.0,0.9797101449275363,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,100,6400,70,454,200.0,Bug Catcher,72,1250000,1.4,74,Muskippaマスキッパ,Carnivine,50.0,90,72,46,1,0,27.0,4,0
1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,49,5120,70,330,190.0,Wing Fish,56,600000,0.4,49,Keikouoケイコウオ,Finneon,50.0,49,61,66,3,0,7.0,4,0
1.0,1.0,0.9797101449275363,2.0,1.0,1.0,0.5,1.1957390146471372,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,69,5120,70,460,75.0,Neon,76,600000,1.2,69,Neolantネオラント,Lumineon,50.0,69,86,91,3,0,24.0,4,0
0.9975795297372061,1.0,1.0,4.0,1.0,0.5,0.5,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,0.5,0.5,20,6400,70,345,25.0,Kite,50,1250000,1.0,45,Tamantaタマンタ,Mantyke,50.0,60,120,50,3,3,65.0,4,0
2.0,1.0,1.0,0.5,1.0,2.0,4.0,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,2.0,2.0,0.5,62,5120,70,334,120.0,Frosted Tree,50,1250000,1.0,60,Yukikaburiユキカブリ,Snover,50.0,62,60,40,1,6,50.5,4,0
2.0,1.0,1.0,1.0753968253968254,1.0,1.0662450066577895,4.0,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,2.0,2.0,0.5,132,5120,70,594,60.0,Frosted Tree,105,1250000,2.2,90,Yukinoohユキノオー,Abomasnow,50.0,132,105,30,1,6,135.5,4,0
2.0,0.5,0.9797101449275363,1.0,2.0,4.0,2.0,1.0,0.5,1.0,1.0,0.5,1.0,1.0,0.0,2.0,2.0,1.0,120,5120,35,510,45.0,Sharp Claw,65,1059860,1.1,70,Manyulaマニューラ,Weavile,50.0,45,85,125,16,6,34.0,4,0
0.5,1.0,0.5,0.5,0.5,2.0,2.0,0.25,1.0,0.5,4.0,0.5,0.5,0.0,0.5,0.5,0.25,1.0,70,5120,70,535,30.0,Magnet Area,115,1000000,1.2,70,Jibacoilジバコイル,Magnezone,55.155761024181935,130,90,60,7,12,180.0,4,0
1.0,1.0,1.0,1.0,1.0513117283950617,2.0,1.0,1.1957390146471372,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,85,5120,70,515,30.0,Licking,95,1000000,1.7,110,Berobeltベロベルト,Lickilicky,50.0,80,95,50,5,0,140.0,4,0
1.0,1.0568350668647846,1.0,0.0,1.0513117283950617,2.0,0.5,0.5,1.0,4.0,2.0,2.0,0.5,0.25,1.0,0.5,2.0,4.0,140,5120,70,535,30.0,Drill,130,1250000,2.4,115,Dosidonドサイドン,Rhyperior,50.0,55,55,40,8,14,282.8,4,0
2.0,1.0,1.0,1.0753968253968254,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,100,5120,70,535,30.0,Vine,125,1000000,2.0,100,Mojumboモジャンボ,Tangrowth,50.0,110,50,50,1,0,128.6,4,0
0.9975795297372061,1.0568350668647846,1.0,0.5,1.0513117283950617,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,123,6400,70,540,30.0,Thunderbolt,67,1000000,1.8,75,Elekibleエレキブル,Electivire,75.4,95,85,95,7,0,138.6,4,0
0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,95,6400,70,540,30.0,Blast,67,1000000,1.6,75,Booburnブーバーン,Magmortar,75.4,125,95,83,2,0,68.0,4,0
0.25,0.5,0.0,2.0,1.0,0.25,1.0,1.0,1.0,0.5,0.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,50,2560,70,545,30.0,Jubilee,95,800000,1.5,85,Togekissトゲキッス,Togekiss,88.1,120,115,80,9,3,38.0,4,0
